barbarian_0_x, barbarian_0_y, barbarian_1_x, barbarian_1_y, barbarian_2_x, barbarian_2_y, barbarian_3_x, barbarian_3_y, barbarian_4_x, barbarian_4_y, barbarian_5_x, barbarian_5_y, barbarian_6_x, barbarian_6_y, barbarian_7_x, barbarian_7_y, barbarian_8_x, barbarian_8_y, barbarian_9_x, barbarian_9_y, barbarian_10_x, barbarian_10_y, barbarian_11_x, barbarian_11_y, barbarian_12_x, barbarian_12_y, archer_0_x, archer_0_y, archer_1_x, archer_1_y, archer_2_x, archer_2_y, archer_3_x, archer_3_y, archer_4_x, archer_4_y, archer_5_x, archer_5_y, archer_6_x, archer_6_y, archer_7_x, archer_7_y, archer_8_x, archer_8_y, archer_9_x, archer_9_y, archer_10_x, archer_10_y, archer_11_x, archer_11_y, archer_12_x, archer_12_y, giant_0_x, giant_0_y, giant_1_x, giant_1_y, giant_2_x, giant_2_y, giant_3_x, giant_3_y, giant_4_x, giant_4_y, giant_5_x, giant_5_y, giant_6_x, giant_6_y, giant_7_x, giant_7_y, giant_8_x, giant_8_y, giant_9_x, giant_9_y
36, 33, -8, 13, 21, -9, -8, 32, 41, 38, 30, 36, 47, -8, 38, -3, -12, 19, -18, 34, 29, 7, 35, -19, -10, 15, 30, 22, 31, 13, -18, 21, 36, -11, 47, -10, -3, -14, -5, -15, 22, 45, -10, 32, 47, 32, 43, -19, 31, -8, -8, 10, -17, -12, 34, -11, 32, -16, 28, -11, 31, -17, 15, 32, 32, -1, 40, -4, 31, 34, -4, 46
35, -16, 47, 45, -18, 9, 10, 43, 34, 23, 31, 7, 36, 33, 5, 33, 12, -20, 29, 3, 22, -19, 10, -16, 31, -20, -6, 40, 35, -4, 32, 41, -10, 17, -14, 46, -9, -19, 11, 41, 31, 31, 32, -15, 33, 45, -12, 47, -2, 17, -10, 22, -7, 3, 40, -14, 39, -4, 7, 43, 38, -19, -3, 44, -19, 12, -4, 33, 10, 46, 46, -13
10, 38, -16, 14, 33, -10, 28, -11, -8, -13, -12, 47, -13, 18, -7, 42, -3, 45, 43, 30, -13, 47, 29, 35, 25, -19, 33, -6, -10, -19, 42, -1, -10, -18, -15, 43, -2, -19, -14, -17, -2, 38, 20, -12, 32, 13, 24, -11, 2, 44, -9, -9, 46, 27, -8, 24, 37, 29, 14, 39, 44, 33, 46, 31, -18, 24, -9, 21, -10, 9, 37, 2
29, 5, 3, -8, 9, 40, -7, 18, -12, 41, -7, 33, -4, 44, 39, 29, 39, 32, -3, -19, -7, 35, 29, -14, 29, 30, 47, 37, 39, -15, -10, 18, -2, 34, 30, 43, 38, 37, 31, 25, -11, 43, 37, -14, 3, -17, 0, 29, 38, -13, -4, 40, -6, 45, 41, 36, -12, 6, -3, -13, -15, 33, -3, -5, -19, 40, 34, -8, 42, 29, 33, -4
-19, 25, 3, 46, -8, -7, 16, 47, -16, 4, 42, -10, 30, 20, -3, -2, -18, 26, 34, 19, -6, -13, -5, 41, 32, 43, -13, -14, 39, 44, -6, 15, 37, 43, -5, 12, 18, 32, -6, -2, -4, 30, 12, -13, 29, 22, -2, 10, 25, 38, -5, -4, 39, 39, 33, -10, -20, 40, 46, -13, 41, -18, 41, -10, 34, -1, -12, -5, 38, 20, -4, 4
43, -3, 38, 29, 46, 31, -8, 0, -17, 23, 9, -4, 34, 19, 32, 38, -14, 3, 19, 41, 1, 47, 8, 37, 24, 41, 40, 29, 37, 37, 38, 34, 30, -15, -2, 10, 15, -13, -18, -13, 40, -18, 29, 15, 43, 40, 40, 41, 1, 46, 5, 31, 19, -6, 37, -13, 45, 11, -3, 2, 12, -4, -15, 40, 20, 43, -4, 15, -14, -8, 7, 43
19, 29, 35, 32, 45, 38, -10, -2, 43, 16, 34, -15, 30, 33, -14, -7, 23, 41, 39, 28, 20, -9, -10, 2, 3, 41, -6, -20, 45, -18, 21, 41, 45, 14, 31, 26, -2, 2, 4, 38, 43, 31, -2, 8, 43, 9, 27, -7, -11, -14, 3, 46, 44, 11, -3, 38, 2, -7, 27, 36, 35, 42, -16, -10, 43, -15, 39, 17, 34, -11, 17, -3
29, -18, 47, -16, -14, 43, 40, -17, 37, -1, 32, -9, -2, 1, 12, -20, -3, 40, -13, -5, -13, -5, 45, 43, 12, 37, 32, -7, 44, 21, 22, -19, 27, -14, -15, 14, 45, 12, -6, -7, -11, -18, -2, 40, -4, 10, 45, -4, -7, -11, 17, 29, 44, 11, -11, 13, 30, 45, -13, -20, -8, 3, 5, 38, 42, -13, -8, 11, 4, 31, -19, 42
-17, -6, -9, 43, -3, 47, -9, 40, 2, 34, 5, -11, 2, -15, 43, 35, -16, 38, -11, 41, 45, -8, 10, -15, 34, 24, 4, -3, 41, 42, 6, -2, -15, 42, -13, 32, -6, 18, 9, 38, -13, -19, 39, -18, 47, -1, 47, -17, 33, 4, -3, -11, -9, -11, 43, -5, 47, 16, 44, -12, 36, 43, 10, 35, 41, 41, -5, 23, 16, 44, -20, 5
42, 12, -17, -20, 4, 46, 31, 31, 27, 31, -10, -6, -14, 43, 31, 42, -18, -18, 46, 30, -5, 40, 43, -15, 43, 46, 16, -6, -10, 31, 20, -3, 29, 8, -1, 45, 22, -4, -2, 31, 39, 8, 16, 43, -20, -1, 17, 35, 17, -17, 23, 40, 17, 44, -5, 42, 9, -9, -7, 46, 41, 34, -14, 1, 36, 14, 41, 23, 23, 31, 18, 44
32, 24, -13, 6, 27, -14, -10, -10, 17, -2, 20, 45, -20, -10, -18, -5, 44, 33, 22, -7, -17, -4, 5, -10, -11, 47, 31, 46, 18, -9, 41, 42, -8, 41, -2, 16, -7, -10, 33, -10, -9, 29, 43, 33, 32, 18, 40, -20, 41, 23, -12, 39, 41, 9, -19, 21, 33, 31, -11, 34, 40, 25, 34, 31, 42, 8, -2, -17, 30, 22, 30, -13
-20, -3, -9, 30, -12, 24, -8, 42, -13, 18, 37, 29, 32, -13, 36, 47, 34, 18, 42, 5, -17, -20, -19, 33, 45, -4, 44, 5, -5, 30, 38, 42, 29, -2, -11, 0, 37, -3, 10, -16, 14, 38, -11, 31, 28, 38, -8, 32, 34, -18, 33, -13, 46, 47, -6, 41, 45, -11, 46, -3, -4, -17, 47, -16, -3, -7, 18, -10, -5, -18, 2, 35
1, -2, -2, -9, 41, -9, -8, 11, 10, -16, -11, 40, -12, 41, 25, -5, 39, 30, 29, -9, -7, 2, 1, -5, 41, 35, -12, 36, 42, 37, -18, -17, 7, 34, -19, 32, 44, 40, 34, 34, 44, -6, -20, 40, 16, 30, 35, 0, -15, 33, -14, -6, 20, 37, -17, 37, 10, -17, -1, 43, -19, -7, 11, -9, 14, -4, -11, 46, 12, 46, 19, -9
45, -20, 35, -10, 47, -11, 39, 35, 41, -9, 34, -10, -12, -19, 42, 36, -17, 16, -16, 15, 20, 39, 47, 45, -1, 41, 47, -16, 36, 43, 41, -12, 32, -15, -6, 2, 37, 11, 39, -7, 31, 22, 8, -17, 47, 38, 37, 32, -9, 11, -7, 46, 8, 34, 47, 46, 45, -18, 27, 36, 44, 39, -17, 24, 4, -4, 42, 38, 18, 44, 33, -15
27, 44, -6, 22, -10, 46, 41, 21, 36, 11, 44, 29, 45, 31, 36, -11, 38, -2, -7, 8, -5, 30, -13, -19, -1, -10, -18, 12, -18, -1, -17, -18, 43, -18, 8, 39, -4, 34, 3, 29, 29, -2, -19, 45, -10, -5, -8, 3, -19, 21, 39, 33, 45, -11, -5, 10, 2, -7, 40, 15, 2, -15, 44, -17, -11, 33, 22, 44, 31, 25, -8, -10
25, 37, 47, 10, -15, -7, -15, -13, -2, 45, 35, 45, -13, 12, 33, -16, 10, 42, 42, -16, -15, 45, -12, 18, -18, -16, 26, -16, -3, -14, -10, 24, 36, 34, 44, 39, 43, 0, -4, 47, 39, -2, -11, -20, 42, 3, 2, 37, 10, 32, -11, -2, -18, 29, 5, -10, 39, 45, -2, 36, -12, -4, -7, 35, -14, 11, 37, 40, 14, 36, 40, -12
-20, 44, 30, 35, 34, -6, 28, 35, -14, 12, 33, -20, 46, 43, 32, 42, 22, -13, -3, 24, 39, 31, -5, 9, 36, 32, -15, -14, -18, 27, 14, -9, 34, 6, 38, -9, -13, 34, 41, -2, -4, 30, -14, -2, 30, -20, -20, -17, 39, 29, 21, 47, 40, 45, -18, 21, 31, -11, 43, 33, 21, -16, -20, -20, 28, -11, 39, 16, 37, 7, -5, -9
11, 36, 10, -3, 37, -12, 23, 44, 46, 25, -19, 34, -2, -17, 22, 38, -9, 19, 47, 43, -9, 16, -12, 32, 31, -20, 29, 45, -3, 0, 44, 40, 34, 39, 0, -20, 31, 35, 43, -8, 33, 13, -1, -19, 38, 31, 37, -10, 3, 43, 33, 3, 10, -17, -14, 36, 30, 47, -13, -8, -3, -10, 46, 18, -14, 43, 36, 12, 30, -4, 21, 35
3, 41, -4, 19, 6, -12, 44, 31, 33, 40, 37, -9, -15, 40, 13, 32, -4, -2, 36, 27, -5, 37, 32, -1, -16, 20, -19, 26, 34, -2, -19, 30, -5, 40, 35, 45, 38, 37, 37, -18, 31, 43, 3, 45, 0, -16, -10, 5, 38, 38, -16, -13, -14, -16, -14, 44, -8, -20, -15, 2, 39, 39, 40, 27, -2, 2, 31, 30, -14, 21, -11, 33
12, -4, 17, 40, 43, 31, 37, -15, -12, -2, -13, 36, -15, -13, 37, 44, -4, 8, -12, -15, 13, 38, -19, -9, -12, 2, -16, 47, -11, -2, 15, 44, 22, 47, 8, -5, 18, 34, 2, -8, -16, -18, 9, 34, -4, 35, -15, -7, 39, -15, -12, -4, 13, -2, 29, 30, -11, 24, 4, 47, 39, -15, 31, 7, 37, 23, -12, 44, 31, 30, 7, 47
37, 13, 44, -17, 42, 21, 35, 36, 12, -2, 36, -4, -14, 39, 36, 30, -9, 37, 42, -11, 43, 40, 20, 44, 42, -10, 28, 37, -2, 32, -19, -7, 29, 10, 39, 25, 12, 36, -12, -3, 32, -2, 34, 37, 12, 40, -8, 4, 41, 23, 46, 12, 45, 9, 21, 29, -2, 36, -6, -12, 42, 35, -7, 40, 15, -11, 14, 31, 30, 46, 32, 39
36, 42, 34, -19, 5, -10, 32, 16, 3, -13, -11, 44, -10, -1, 42, 13, 34, 3, -12, 41, 23, 36, 23, 40, 20, 46, 15, 30, 18, 42, -15, 27, -3, -14, -15, -16, 28, 30, 17, -2, 9, 35, 39, 34, -3, -8, -9, -12, 41, 38, -3, 27, 28, -9, 29, 7, 6, 33, -8, -13, 40, -10, -16, -15, -13, -20, 34, 0, 36, 44, 36, -11
30, -17, 16, -8, 47, -11, -11, 6, 22, -11, -15, 20, -3, 29, 14, 29, -13, 17, -10, -5, -11, 21, 47, 7, 37, -20, 33, -10, 6, 29, 40, -8, 29, 44, 23, -11, 35, 7, 0, -13, 25, -9, -11, -20, 11, -4, -6, 40, 15, -6, -15, -16, 38, 9, 18, -18, -19, -16, 28, 39, -12, 46, 12, 29, -5, -3, 19, -6, 35, 31, 38, 14
32, 41, -16, 9, 4, -5, -17, 41, -13, 13, 18, 42, 31, 47, -3, 43, 23, 47, 44, -16, 3, -15, 29, 0, 30, 13, -17, 32, -10, -1, -14, 37, -11, 9, 33, -9, -20, 7, -7, 4, -10, 3, 29, 36, 47, -4, -16, 3, -3, 24, 31, -11, -15, 33, 43, 2, 16, 33, 8, 47, 44, -11, 42, 40, -5, -5, 37, 14, -2, 24, 31, -5
1, -7, -2, 19, -6, 26, -20, 29, 31, 5, 36, 46, -6, 45, -17, 34, -6, 40, 8, -6, 47, 34, 41, 22, -11, -3, 32, 37, -13, 30, 35, 38, -10, 46, 39, -2, -14, 24, -9, 35, -2, -10, 33, 16, 30, 40, 44, 24, 6, 45, 22, -14, 33, -15, 34, 6, -10, -18, 40, -1, 39, 5, 44, 2, 21, -10, 28, -6, 36, 41, 38, 46
-9, 22, 44, 11, 1, -9, 45, -1, 31, -14, -11, 1, 5, 31, -14, 40, 45, -18, -2, 41, 20, -12, 31, -16, -6, 26, -9, 35, 32, -11, -16, 46, -18, 43, -3, 45, 8, -10, 45, 33, 0, -5, 45, -18, 33, 19, -4, -12, 19, -4, -9, -3, -13, -4, 7, 31, 12, -12, 13, 30, -6, 10, 24, -19, 25, 39, -9, -4, 31, -2, -13, 33
19, -19, -14, -13, -13, -7, -8, -10, 18, -16, 41, 32, 28, 47, 29, 20, 42, -19, -16, -5, 10, -9, 34, -12, 42, -12, 40, 0, 35, 45, 40, 15, -18, -15, -4, -2, -4, 44, 15, 32, 46, 43, -2, -11, 5, -14, 32, 42, 47, 27, 33, 36, -15, -1, -16, 18, 36, -18, 36, 26, -15, -5, 47, 35, -17, 45, 36, -10, -7, -1, -2, -12
-10, -16, -10, -16, -13, 30, -2, 31, -2, 43, -13, -3, 31, 38, -7, 26, 19, 32, -10, 38, -1, 40, -11, 23, -14, 35, -2, 28, 4, -3, 43, 27, -14, -3, 14, -20, -2, 24, -16, 31, 37, 27, 17, -2, -18, -8, -18, 41, 0, -14, 35, 34, -9, 6, -20, 23, -20, -4, -19, -12, -12, -10, 34, -10, 5, -15, 44, 10, 41, -3, 34, 36
33, -20, 37, 40, -10, -8, 31, 35, 32, 34, -3, 36, -4, -15, -11, 19, 36, -6, -11, -16, 39, -7, 37, 15, -19, -19, -11, 2, 40, -19, -10, 31, 46, 47, 12, -10, -6, 38, 25, -7, 46, 10, 47, 26, 10, 40, 13, -14, 11, -18, 2, 37, -6, 7, -11, -20, 33, 5, -6, 40, 33, -7, 38, 10, 2, 37, 46, 38, -14, 37, 45, -10
-4, 32, 12, 38, 6, -16, -20, -15, -5, -9, 30, 10, -17, 29, 44, 42, -3, 15, 28, 43, 35, -9, 32, 34, -14, 27, -19, 5, -3, 20, 36, 12, -20, 18, -10, -10, -12, 40, 26, 40, 46, -10, 7, 43, 33, -8, -9, 10, 34, -12, -16, 39, 27, 47, 44, 26, 44, -10, 12, 35, 0, 34, -14, -18, 30, 40, 31, 39, 21, -5, -5, 34
31, 5, 34, 18, -13, 7, 30, -6, 44, -4, -13, 22, -15, 24, -16, -2, -4, -18, -18, 38, -9, -3, -7, -9, 9, -12, -15, 47, 16, -6, -2, 40, 38, 43, -18, 6, -3, -3, 45, 10, -9, 11, -19, 16, 40, -16, -7, -17, -13, 38, 42, 32, -8, 37, -2, 33, 43, 34, -16, 47, 47, 23, -5, 34, 37, 10, 5, 39, 29, 25, -18, -5
41, 9, -11, 30, -13, -5, 37, 39, -12, 37, 5, -10, -4, -12, 45, 46, 9, -11, 35, 35, 27, -18, -5, -12, 45, 5, 8, -15, -2, 43, 39, 41, 17, -17, -19, 14, 46, 6, -14, 41, 10, 36, -5, 20, -10, -18, 4, -14, 45, 39, 47, -2, 46, -18, -3, 45, 17, 32, 44, -16, 44, 23, -13, -7, 47, 7, -19, 6, 32, -9, 26, -9
34, 43, -12, 28, 6, 34, -10, -20, -17, 30, -7, 5, 46, 5, 4, -16, -13, 13, 42, 13, 36, 34, 15, -16, 14, 37, 10, -18, 45, 26, 18, 41, -4, -5, 12, -5, 32, -15, 10, 36, 46, -11, 38, 36, -4, 31, -2, -11, 36, 47, -11, 3, 32, -8, -7, 40, -8, -12, -18, -13, 34, 35, 35, -17, -12, 31, -12, 44, -7, 8, 35, 44
-6, -1, -16, 42, -4, -17, -5, 1, -4, 18, 41, 14, -10, 33, -2, 37, -11, -11, 5, 33, 31, 31, 14, 42, 22, 32, 34, -4, 45, 9, 47, -3, 12, 39, -16, 35, 0, 47, -9, 22, 26, -20, 31, 23, 31, 46, 44, 44, -17, 45, 41, 31, -3, 30, 32, 40, 16, 40, 30, 40, -10, 39, -5, 6, 45, -10, -15, 44, -19, -2, 17, 47
8, -3, 29, 30, 24, -16, 40, -13, 6, 34, 41, 19, -20, -19, 10, 33, -13, -9, -19, -18, 2, 45, 45, -7, -9, -14, 39, 18, -2, -1, 40, 40, -16, -19, -10, 46, -7, -5, -15, -6, -12, -16, 29, 23, 45, 19, 29, 14, -3, -7, 40, 35, -8, -3, -19, 31, 31, -2, 12, -16, -13, 42, -12, 45, -6, 18, -8, 33, 44, 44, 44, 38
41, 14, 40, -12, 39, -19, 2, 31, 24, 38, 45, -10, 18, 41, 30, -11, 34, 9, 43, 29, 41, 11, -19, -17, -3, 44, -4, 24, 47, 35, 32, 37, 43, 14, -4, 36, 45, -12, 25, 37, -5, 32, -2, 42, 44, 41, 43, -10, -13, 30, -14, -13, -16, 36, 42, 30, -15, 13, 2, -11, -2, 9, -5, 26, 21, 35, 31, 0, -8, 40, -16, 37
-16, 37, 47, -13, -18, 27, 37, 13, 0, 33, -3, 3, 44, 6, 30, 20, -17, -13, -7, 36, -20, -16, 12, 29, 17, -3, 46, 36, 44, 31, -16, 21, 6, 47, -14, 12, 19, -14, 39, 47, -7, 2, -20, 47, 40, 32, -8, 21, 45, 31, -10, -5, 0, -7, 13, 45, -6, 36, 40, 44, 32, 6, -1, 32, -11, -6, 1, 39, 15, 30, 39, 15
-15, 14, 9, 33, -6, 33, -6, 40, 16, -5, -4, 30, -3, -14, 5, 44, 44, 38, 40, -15, -3, -18, -16, 4, 45, 2, 38, -17, 13, -11, -13, 32, -8, 0, -12, 41, -14, 29, 30, -8, 22, 45, 41, 46, 31, 0, 8, -5, 33, 10, 37, -12, 15, 37, 17, -4, 36, -2, 23, -16, -20, 34, 22, -13, 40, 35, -7, 46, -4, 19, 44, 3
40, 41, 4, 43, 0, -13, -8, -17, 16, -11, -17, 31, 34, -5, 7, 35, 35, 46, 30, -8, 20, -13, 45, -10, 1, 33, 23, -6, -17, 44, 32, 8, -1, -9, -16, 39, 34, 23, 19, -7, -6, 22, 8, -17, -3, 25, 10, -11, 39, 36, -18, 37, 27, 39, -4, -16, 31, -7, -7, 2, 29, 36, 20, -13, 27, 29, 44, 43, 45, 45, -3, 35
-13, -7, 21, -16, 46, 32, 24, 47, -14, 30, -18, 43, -5, -14, -3, -16, 33, 43, -6, 37, 41, -15, 47, 9, 15, 33, -10, 16, 42, 24, 30, -12, 29, -10, 30, -9, 5, -7, -6, -3, 14, 47, 14, 38, -18, 12, 32, 2, -9, 11, 37, 39, -5, -18, -19, -12, 40, -13, 42, 32, -17, -19, 40, -17, 14, -11, -13, -5, -19, 40, -10, 44
19, 36, -16, -4, 20, 29, 1, -20, 32, 43, -8, 45, 31, 41, 32, 2, 27, 44, 30, 43, -12, 0, 30, -4, 45, -18, -10, -18, -17, -9, 31, 39, 46, 30, 6, 43, -18, 1, -14, 23, 44, 1, 36, 46, 22, 46, -12, -6, -6, -3, 37, -6, 30, -5, 45, 43, 45, 42, 29, -2, 21, 34, -15, 38, 13, 36, -3, 24, -2, 8, 47, -19
46, -16, -20, 43, -20, -5, -17, -6, 37, -4, -11, 43, 30, 40, -5, 1, 0, 36, 36, -8, -14, 46, 5, -16, -10, 5, 34, 43, 25, 32, -18, 6, 38, -17, 27, 32, 43, 23, 15, 29, -3, 31, 21, 36, 20, 34, 44, 46, 33, 2, -18, 35, -19, -13, -2, 41, 14, 47, 38, 34, -14, 22, 27, -20, 30, 32, 37, -10, 38, 47, 7, 47
0, 45, 41, -17, -11, 5, -12, -19, -8, -17, 39, 23, 43, 40, -12, -3, -11, 29, -14, 25, 2, -17, -12, -15, -5, -7, 7, -11, 22, -2, 26, 32, -11, -14, 37, 32, -7, 39, 31, 44, -15, 47, 20, 29, 43, 11, 31, 40, -8, 26, -15, 43, -3, 22, -14, 33, 43, -18, 41, 12, 27, 42, 34, 44, -17, -15, 1, -7, 34, 4, 27, -17
14, -9, 37, -6, -13, 45, 22, 33, -2, -20, 37, 14, -2, 17, -20, 44, -18, 42, 15, 35, -1, 45, -18, -10, 12, -19, 45, 43, -15, 6, -6, -7, -15, -17, 29, 39, 20, 40, 32, 46, -12, 42, -15, -1, -5, -3, 36, -11, -18, 42, 47, 30, -2, 43, 26, 30, -15, 47, -15, 33, 38, 15, -4, 16, -20, 36, -7, 28, 27, 32, 39, 45
-4, 36, 18, 41, -10, 11, 43, 41, 31, 40, 29, -7, 35, 37, 45, 30, -19, 6, -6, -19, -18, 20, -6, -3, 40, 23, -20, 30, 0, 42, -3, -2, -20, 21, 29, 32, -11, -14, 38, -1, 29, -5, 33, 32, 1, 47, -19, 29, -6, 46, 23, -5, 33, 45, 34, -3, 25, 43, 34, 24, 41, -7, 31, -11, -20, 35, 43, -11, 5, 45, -9, 18
-13, 0, -3, 16, 11, -12, 12, 47, 32, -16, -3, 39, -19, 30, -12, 39, -13, 26, 46, 42, 34, 44, 8, -4, -6, -18, 41, 40, 35, -5, 29, 2, 31, 42, 26, -9, -19, 32, 33, 37, 36, -13, 13, 39, 7, -2, -16, 13, -19, 14, 35, 28, -12, -15, 18, 31, 34, -16, 31, -18, 41, 17, -14, -2, -5, 0, -6, 11, -19, 39, 29, -2
-8, -17, -18, -9, 34, 23, -10, 2, 37, -3, 24, 36, -12, 28, 30, -14, 10, -9, -7, 41, 34, -15, 47, -5, 43, -5, -5, -6, -18, 46, -4, -13, 42, 33, -10, -10, -6, -1, -7, 8, 22, 41, -9, -3, 24, 29, 14, -19, 34, -10, 38, -11, 22, 44, 8, 46, 29, 4, 10, -18, 41, 34, -3, -5, 36, 45, 39, 10, -4, 46, -14, 44
32, -18, -18, -18, -9, 23, -19, 19, -10, -9, 19, 43, -6, -15, 4, 42, -5, 38, 34, 3, 32, 45, 2, -15, -7, 0, 14, -4, 42, -16, 29, 42, -9, -3, 34, -20, 26, -16, -4, 7, -16, 44, 45, 11, 1, -11, -7, 34, -4, -17, -12, 39, 40, 12, -16, -11, 40, -13, 38, -7, 33, -19, 36, 13, 7, -15, 42, -16, -3, -14, -1, -4
-2, 38, -10, 22, -2, -8, 31, -16, 37, 6, -18, -19, -11, -17, 3, 46, 44, 14, 34, 20, 24, 47, 35, -2, -5, 14, -15, 3, -13, -8, -9, 15, -11, -17, 32, -16, 40, 33, -10, 39, 33, 38, -14, 21, -19, 41, -3, 33, -7, 23, 35, 43, 34, 18, 40, -18, -16, -9, 44, 40, -2, 34, 46, 43, 22, 31, -12, 44, -9, 44, 15, 42
-13, -7, -19, -2, -1, 47, 21, 33, 16, 31, 13, 34, 9, -17, -12, 8, 25, 31, 4, 32, -14, 32, 25, -10, -16, -7, 42, 36, -3, -8, 46, 37, -6, 28, -15, 46, -16, 38, 3, -7, 39, 43, 7, -17, 33, 8, -16, -5, 4, 30, 47, -9, -13, -9, 5, 33, 19, 46, 44, -4, 14, -10, 23, -8, 31, 34, -11, 42, 30, 2, 43, -10
-4, -20, 31, 36, 30, -14, 18, -4, 46, -15, -9, 41, 13, -13, 41, 36, 16, 38, -4, -6, 37, 3, -7, -11, 45, -9, -1, -14, -16, 17, 37, 31, 35, 4, 41, 42, 28, -16, 40, -19, 21, -18, 26, -8, 45, -19, -16, -20, -18, 34, 31, 30, 46, 46, -20, 34, 29, -6, -5, 16, 35, 44, 2, 40, 19, 40, -9, 35, -6, 41, 2, 37
-15, -20, 47, 40, 35, -17, 25, -18, -8, 40, 30, 9, 39, 38, -8, -2, -14, -17, -7, 35, 30, 9, -10, -1, 27, -20, 17, -10, -7, 41, -15, 47, -2, -11, -13, -12, 6, -15, 42, 30, -6, 42, -8, 5, 11, -8, -2, 47, -4, 30, 38, 0, -7, 30, -10, -14, -8, 35, 45, 20, 30, -6, -10, -10, 10, 36, -10, 29, 38, 41, 25, -15
-16, 34, 6, -17, 30, -13, 42, 38, 47, 44, 27, 34, 29, 24, -12, 29, -8, -20, 38, 19, 42, 26, 41, -5, 16, 45, -7, -17, -4, 42, 38, 13, 39, 45, 46, -15, 20, 30, -13, 25, 21, 47, 11, -9, 2, -2, -10, -15, -5, 38, 47, 4, 38, 5, 41, -17, 36, -14, 40, -7, 41, 28, 35, -9, -16, 24, 37, 43, 17, -14, -5, -13
46, -12, 30, 32, 22, 32, 1, 44, 46, 8, -12, 45, 37, -10, -3, -12, 30, -19, -18, -17, 45, 5, -18, 47, 32, 42, 34, 37, -8, -14, -2, -10, 4, 37, -16, 42, 44, -10, 40, -4, 30, 25, 3, -10, 34, -17, 4, 30, -16, 8, 24, 31, 30, 23, -17, 22, 15, 43, -4, 30, -18, -9, 31, 6, -4, -11, -12, 39, -3, -4, 25, 35
44, 19, -13, 17, 0, 38, 34, -12, 9, -3, 35, -2, -15, -1, 47, -20, 38, -17, -10, -11, 32, 20, 43, -2, 20, 43, -20, 38, 34, -8, 32, -4, 32, 42, 12, -8, 40, 37, 0, -20, -13, 46, -11, -11, 32, 31, 47, 38, 44, 6, 10, -15, 25, -7, 35, 4, 21, 44, 42, 23, 42, 8, -16, 44, 40, 13, -9, -2, 7, -11, 34, 31
-2, 39, -18, 41, 46, -14, -16, -19, 36, -11, -17, 9, -16, -16, 9, 45, -12, 43, 41, -13, 32, 18, 46, 29, -6, -11, 47, 23, -5, 23, -9, 37, -7, 17, -2, -1, 31, -10, -3, 5, 46, 44, 39, -9, 28, 44, -12, -10, 40, -16, 38, -15, 42, 28, -3, -12, 18, 38, 32, 43, 44, 29, -4, 4, 31, -13, -1, -4, 29, 39, -1, -9
-10, -3, 42, 34, 43, 44, -11, -13, -20, 30, 38, 9, -14, 19, -7, -7, 43, 42, -18, -13, -8, 29, -9, -9, 26, 37, -2, 6, 5, -9, 32, 34, -5, 40, -4, 0, 28, -5, -19, 39, 42, 47, 43, 24, 31, 38, -8, -3, 43, -18, 31, -7, 31, -20, 28, 31, 46, -13, 12, 45, 40, -14, -14, 4, -8, -7, -13, 45, 42, 11, -20, 4
42, 47, 29, -8, -16, 30, -2, 37, -1, 46, -3, -14, -13, 8, -14, 35, 17, 34, 47, 46, 15, 46, 30, -20, 35, -20, 46, 31, -10, -2, -10, 33, 46, 15, 43, -10, 13, 30, 30, -3, 39, 42, -7, -19, 21, -18, 14, 36, 35, 41, -13, 39, -9, 32, 31, -11, -8, -4, 44, 44, -10, -17, -13, 38, 36, 9, -3, -4, 32, 11, -8, 46
-10, -17, 17, -2, -20, 38, 41, 30, 43, 9, 29, -3, 38, -18, 9, 34, -5, -20, -18, -8, 28, -2, 11, 33, 42, -17, 31, 16, -10, -8, 40, -10, -5, -8, 44, -14, 33, 36, -10, 37, -15, 6, 1, -10, 6, 38, -19, 33, 40, 47, 17, -11, -19, -14, 44, -7, 33, 35, -3, -17, -15, -17, 47, -14, -20, 44, -15, -18, 5, -8, -16, 39
-18, -2, 26, 45, -6, 28, -18, 29, -2, 39, -11, 35, 30, -12, 42, 1, 5, -4, -16, 10, 42, 18, -9, 34, -3, 28, 30, -13, -17, -20, -6, -9, -7, 21, -18, -15, 8, 46, 37, -9, -18, -20, 25, 32, 31, 28, 1, -20, -17, 39, 38, -11, 22, 39, 18, -18, 21, 30, 1, -7, -19, 37, -17, -15, -20, -2, 41, -10, 7, -12, 37, 20
-18, -16, 47, 32, 39, 32, -11, 10, 38, 44, 11, -19, 29, 18, -8, -16, 42, 31, 31, -18, 3, 30, 34, -2, -3, -7, 19, -7, -16, 45, -7, 46, 33, 43, 33, -18, 43, -6, -3, 9, -11, 14, 40, -16, 37, -7, 35, -4, 24, -11, -17, 22, 31, -20, 34, 34, 38, -2, 41, 15, 38, 35, -4, 35, 39, 31, 28, -8, 45, -6, 37, -15
25, 43, 5, -10, -20, -2, 29, 30, -2, 0, 3, 45, -4, 39, 29, -19, -12, -13, 22, 40, 47, 34, -13, -15, -19, 32, 27, -15, 41, 27, -13, -19, -3, 17, -7, 47, 33, 29, 33, 45, 33, -13, 41, 28, 5, -2, 38, 38, -6, -2, 36, -20, 20, -12, 45, -18, 41, 41, -11, 26, -7, 30, 6, -5, 31, 24, -11, 43, 35, -19, -20, -18
